                                                                                                             14 May 2023 19:43:56
Civil Air Patrol Use Only
Satellite-CircularSat:  LLA Position


       Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     Lat Rate (deg/sec)    Lon Rate (deg/sec)    Alt Rate (km/sec)
13 May 2023 03:07:00.000      -42.261     -110.488    509.629832             -0.029666              0.071353             0.011013
13 May 2023 03:08:00.000      -43.950     -106.078    510.258220             -0.026501              0.075608             0.009881
13 May 2023 03:09:00.000      -45.437     -101.413    510.813312             -0.022978              0.079788             0.008576
13 May 2023 03:10:00.000      -46.703      -96.505    511.285366             -0.019102              0.083704             0.007120
13 May 2023 03:11:00.000      -47.725      -91.375    511.666101             -0.014899              0.087139             0.005540
13 May 2023 03:12:00.000      -48.487      -86.058    511.948845             -0.010414              0.089870             0.003862
13 May 2023 03:13:00.000      -48.972      -80.604    512.128643             -0.005720              0.091693             0.002117
13 May 2023 03:14:00.000      -49.171      -75.072    512.202345             -0.000904              0.092461             0.000334
13 May 2023 03:15:00.000      -49.080      -69.527    512.168662              0.003932              0.092109            -0.001454
13 May 2023 03:16:00.000      -48.701      -64.036    512.028181              0.008683              0.090666            -0.003217
13 May 2023 03:17:00.000      -48.041      -58.662    511.783365              0.013255              0.088252            -0.004923
13 May 2023 03:18:00.000      -47.114      -53.457    511.438503              0.017570              0.085054            -0.006544
13 May 2023 03:19:00.000      -45.937      -48.463    510.999638              0.021572              0.081291            -0.008049
13 May 2023 03:20:00.000      -44.529      -43.706    510.474465              0.025228              0.077186            -0.009413
13 May 2023 03:21:00.000      -42.913      -39.200    509.872201              0.028526              0.072939            -0.010612
13 May 2023 03:22:00.000      -41.110      -34.950    509.203418              0.031471              0.068716            -0.011625
13 May 2023 03:23:00.000      -39.140      -30.950    508.479870              0.034077              0.064639            -0.012433
13 May 2023 03:24:00.000      -37.023      -27.187    507.714281              0.036370              0.060796            -0.013023
13 May 2023 03:25:00.000      -34.777      -23.648    506.920130              0.038374              0.057239            -0.013383
13 May 2023 03:26:00.000      -32.418      -20.312    506.111411              0.040120              0.053997            -0.013507
13 May 2023 03:27:00.000      -29.962      -17.161    505.302389              0.041632              0.051080            -0.013393
13 May 2023 03:28:00.000      -27.422      -14.176    504.507350              0.042936              0.048486            -0.013042
13 May 2023 03:29:00.000      -24.808      -11.337    503.740346              0.044055              0.046205            -0.012461
13 May 2023 03:30:00.000      -22.133       -8.627    503.014949              0.045008              0.044222            -0.011659
13 May 2023 03:31:00.000      -19.405       -6.026    502.344006              0.045811              0.042524            -0.010650
13 May 2023 03:32:00.000      -16.633       -3.520    501.739408              0.046479              0.041092            -0.009453
13 May 2023 03:33:00.000      -13.824       -1.092    501.211883              0.047024              0.039913            -0.008088
13 May 2023 03:34:00.000      -10.987        1.273    500.770796              0.047455              0.038974            -0.006579
13 May 2023 03:35:00.000       -8.126        3.588    500.423980              0.047778              0.038263            -0.004953
13 May 2023 03:36:00.000       -5.249        5.867    500.177602              0.048001              0.037772            -0.003239
13 May 2023 03:37:00.000       -2.362        8.123    500.036040              0.048127              0.037495            -0.001468
13 May 2023 03:38:00.000        0.530       10.369    500.001814              0.048157              0.037429             0.000330
13 May 2023 03:39:00.000        3.421       12.617    500.075530              0.048092              0.037572             0.002121
13 May 2023 03:40:00.000        6.305       14.880    500.255879              0.047931              0.037927             0.003875
13 May 2023 03:41:00.000        9.176       17.170    500.539653              0.047672              0.038497             0.005560
13 May 2023 03:42:00.000       12.029       19.502    500.921808              0.047310              0.039291             0.007146
13 May 2023 03:43:00.000       14.857       21.888    501.395552              0.046838              0.040317             0.008606
13 May 2023 03:44:00.000       17.653       24.343    501.952472              0.046250              0.041586             0.009912
13 May 2023 03:45:00.000       20.410       26.882    502.582683              0.045533              0.043114             0.011043
13 May 2023 03:46:00.000       23.120       29.521    503.275009              0.044677              0.044915             0.011978
